  1380  349.23    8.704  -19.54 9000.0    2.1055    0.0603   15.13   39.00    9.70   38.24    0.5700   36.72900   -1.30100 9000.000
  1382  348.87    8.712  -19.62 9000.0    2.1055    0.0604   15.15   39.00    9.80   38.24    0.5700   36.72900   -1.30100 9000.000
  1384  348.52    8.719  -19.71 9000.0    2.1055    0.0604   15.16   39.00    9.90   38.24    0.5700   36.72900   -1.30100 9000.000
  1386  348.15    8.727  -19.76 9000.0    2.1055    0.0605   15.18   39.00   10.00   38.24    0.5700   36.72900   -1.30200 9000.000
  1388  347.78    8.735  -19.79 9000.0    2.1055    0.0605   15.20   39.00   10.10   38.25    0.5700   36.72900   -1.30200 9000.000
  1390  347.43    8.743  -19.85 9000.0    2.0658    0.0595   15.21   39.00   10.20   38.25    0.5600   36.72900   -1.30200 9000.000
  1392  347.07    8.750  -19.93 9000.0    2.0659    0.0595   15.23   40.00   10.20   38.26    0.5600   36.72800   -1.30200 9000.000
  1394  346.70    8.758  -20.01 9000.0    2.1056    0.0607   15.25   40.00   10.30   38.26    0.5700   36.72800   -1.30200 9000.000
  1396  346.32    8.766  -19.99 9000.0    2.0659    0.0597   15.27   40.00   10.40   38.26    0.5600   36.72800   -1.30200 9000.000
  1398  345.96    8.774  -20.01 9000.0    2.0659    0.0597   15.28   40.00   10.40   38.26    0.5600   36.72800   -1.30300 9000.000
  1400  345.61    8.781  -20.05 9000.0    2.0659    0.0598   15.30   40.00   10.50   38.26    0.5600   36.72800   -1.30300 9000.000
  1402  345.27    8.789  -20.12 9000.0    2.0659    0.0598   15.32   40.00   10.50   38.26    0.5600   36.72800   -1.30300 9000.000
  1404  344.91    8.797  -20.16 9000.0    2.1056    0.0610   15.33   40.00   10.60   38.26    0.5700   36.72800   -1.30300 9000.000
  1406  344.54    8.804  -20.20 9000.0    2.1056    0.0611   15.35   40.00   10.60   38.26    0.5700   36.72800   -1.30300 9000.000
  1408  344.17    8.812  -20.27 9000.0    2.1057    0.0612   15.37   41.00   10.60   38.27    0.5700   36.72700   -1.30300 9000.000
  1410  343.78    8.821  -20.36 9000.0    2.1057    0.0613   15.39   41.00   10.70   38.27    0.5700   36.72700   -1.30400 9000.000
  1412  343.42    8.829  -20.44 9000.0    2.1057    0.0613   15.41   41.00   10.70   38.27    0.5700   36.72700   -1.30400 9000.000
  1414  343.08    8.836  -20.53 9000.0    2.1057    0.0614   15.42   42.00   10.70   38.27    0.5700   36.72700   -1.30400 9000.000
  1416  342.72    8.844  -20.63 9000.0    2.1057    0.0614   15.44   42.00   10.80   38.27    0.5700   36.72700   -1.30400 9000.000
  1418  342.32    8.852  -20.76 9000.0    2.1057    0.0615   15.46   43.00   10.80   38.27    0.5700   36.72700   -1.30400 9000.000
  1420  341.94    8.861  -20.85 9000.0    2.0659    0.0604   15.48   43.00   10.90   38.27    0.5600   36.72700   -1.30400 9000.000
  1422  341.58    8.868  -20.80 9000.0    2.0659    0.0605   15.49   43.00   10.90   38.27    0.5600   36.72700   -1.30400 9000.000
  1424  341.18    8.877  -20.87 9000.0    2.0659    0.0606   15.51   44.00   11.00   38.26    0.5600   36.72600   -1.30400 9000.000
  1426  340.81    8.885  -21.00 9000.0    2.0658    0.0606   15.53   44.00   11.00   38.25    0.5600   36.72600   -1.30500 9000.000
  1428  340.45    8.893  -21.06 9000.0    2.0658    0.0607   15.55   44.00   11.10   38.25    0.5600   36.72600   -1.30500 9000.000
  1430  340.04    8.902  -21.13 9000.0    2.0658    0.0608   15.57   45.00   11.10   38.25    0.5600   36.72600   -1.30500 9000.000
  1432  339.67    8.910  -21.20 9000.0    2.0659    0.0608   15.59   45.00   11.20   38.26    0.5600   36.72600   -1.30500 9000.000
  1434  339.32    8.917  -21.26 9000.0    2.0659    0.0609   15.60   45.00   11.20   38.26    0.5600   36.72600   -1.30500 9000.000
  1436  338.97    8.925  -21.29 9000.0    2.0659    0.0609   15.62   45.00   11.20   38.26    0.5600   36.72500   -1.30500 9000.000
  1438  338.60    8.933  -21.39 9000.0    2.0658    0.0610   15.64   45.00   11.30   38.25    0.5600   36.72500   -1.30600 9000.000
  1440  338.26    8.941  -21.48 9000.0    2.0261    0.0599   15.65   45.00   11.30   38.25    0.5500   36.72500   -1.30600 9000.000
  1442  337.92    8.948  -21.59 9000.0    2.0261    0.0600   15.67   45.00   11.30   38.25    0.5500   36.72500   -1.30600 9000.000
  1444  337.54    8.956  -21.66 9000.0    2.0260    0.0600   15.69   45.00   11.30   38.24    0.5500   36.72500   -1.30600 9000.000
  1446  337.14    8.965  -21.68 9000.0    2.0260    0.0601   15.71   45.00   11.30   38.24    0.5500   36.72500   -1.30600 9000.000
  1448  336.80    8.972  -21.80 9000.0    2.0260    0.0602   15.72   45.00   11.30   38.24    0.5500   36.72500   -1.30600 9000.000
  1450  336.46    8.980  -21.91 9000.0    2.0260    0.0602   15.74   45.00   11.30   38.23    0.5500   36.72400   -1.30600 9000.000
  1452  336.10    8.988  -21.98 9000.0    2.0259    0.0603   15.76   45.00   11.30   38.22    0.5500   36.72400   -1.30600 9000.000
  1454  335.75    8.995  -22.00 9000.0    1.9861    0.0592   15.77   45.00   11.30   38.21    0.5400   36.72400   -1.30700 9000.000
  1456  335.37    9.004  -22.04 9000.0    1.9860    0.0592   15.79   45.00   11.30   38.20    0.5400   36.72400   -1.30700 9000.000
  1458  334.96    9.013  -22.17 9000.0    1.9860    0.0593   15.81   45.00   11.40   38.20    0.5400   36.72400   -1.30700 9000.000
  1460  334.57    9.021  -22.30 9000.0    1.9860    0.0594   15.83   45.00   11.40   38.19    0.5400   36.72400   -1.30700 9000.000
  1462  334.20    9.029  -22.36 9000.0    1.9860    0.0594   15.84   45.00   11.40   38.19    0.5400   36.72400   -1.30700 9000.000
  1464  333.79    9.038  -22.42 9000.0    2.0257    0.0607   15.86   45.00   11.50   38.19    0.5500   36.72300   -1.30700 9000.000
  1466  333.38    9.047  -22.52 9000.0    2.0256    0.0608   15.88   45.00   11.50   38.18    0.5500   36.72300   -1.30800 9000.000
  1468  332.99    9.056  -22.65 9000.0    2.0256    0.0608   15.90   45.00   11.60   38.18    0.5500   36.72300   -1.30800 9000.000
  1470  332.57    9.065  -22.70 9000.0    2.0256    0.0609   15.92   46.00   11.60   38.17    0.5500   36.72300   -1.30800 9000.000
  1472  332.14    9.075  -22.76 9000.0    2.0256    0.0610   15.94   46.00   11.70   38.17    0.5500   36.72300   -1.30800 9000.000
  1474  331.73    9.084  -22.87 9000.0    2.0255    0.0611   15.96   46.00   11.80   38.16    0.5500   36.72300   -1.30800 9000.000
  1476  331.33    9.093  -22.97 9000.0    2.0253    0.0611   15.98   47.00   11.90   38.13    0.5500   36.72300   -1.30800 9000.000
  1478  330.93    9.101  -23.00 9000.0    2.0250    0.0612   16.00   47.00   12.00   38.09    0.5500   36.72200   -1.30800 9000.000
  1480  330.53    9.110  -23.07 9000.0    2.0248    0.0613   16.02   47.00   12.10   38.06    0.5500   36.72200   -1.30900 9000.000
  1482  330.10    9.120  -23.17 9000.0    2.0247    0.0613   16.04   48.00   12.20   38.04    0.5500   36.72200   -1.30900 9000.000
  1484  329.66    9.130  -23.26 9000.0    2.0245    0.0614   16.06   48.00   12.30   38.00    0.5500   36.72200   -1.30900 9000.000
  1486  329.21    9.140  -23.31 9000.0    2.0243    0.0615   16.09   48.00   12.40   37.98    0.5500   36.72200   -1.30900 9000.000
  1488  328.80    9.149  -23.38 9000.0    2.0243    0.0616   16.10   49.00   12.50   37.97    0.5500   36.72200   -1.30900 9000.000
  1490  328.41    9.157  -23.45 9000.0    2.0243    0.0616   16.12   49.00   12.70   37.97    0.5500   36.72200   -1.30900 9000.000
  1492  328.01    9.166  -23.52 9000.0    2.0243    0.0617   16.14   49.00   12.70   37.97    0.5500   36.72100   -1.30900 9000.000
  1494  327.62    9.175  -23.60 9000.0    2.0243    0.0618   16.16   49.00   12.80   37.97    0.5500   36.72100   -1.31000 9000.000
  1496  327.24    9.184  -23.68 9000.0    2.0243    0.0619   16.18   49.00   12.90   37.98    0.5500   36.72100   -1.31000 9000.000
  1498  326.90    9.191  -23.74 9000.0    2.0244    0.0619   16.20   49.00   13.00   37.99    0.5500   36.72100   -1.31000 9000.000
  1500  326.58    9.198  -23.84 9000.0    2.0641    0.0632   16.21   49.00   13.00   38.00    0.5600   36.72100   -1.31000 9000.000
  1502  326.24    9.206  -23.93 9000.0    2.0641    0.0633   16.23   49.00   13.00   38.00    0.5600   36.72000   -1.31000 9000.000
  1504  325.94    9.213  -23.91 9000.0    2.0245    0.0621   16.25   49.00   13.10   38.00    0.5500   36.72000   -1.31000 9000.000
  1506  325.64    9.219  -24.00 9000.0    2.0642    0.0634   16.26   49.00   13.10   38.01    0.5600   36.72000   -1.31100 9000.000
  1508  325.29    9.227  -24.12 9000.0    2.0642    0.0635   16.28   49.00   13.10   38.01    0.5600   36.72000   -1.31100 9000.000
  1510  324.93    9.235  -24.19 9000.0    2.0642    0.0635   16.30   49.00   13.10   38.01    0.5600   36.72000   -1.31100 9000.000
  1512  324.56    9.243  -24.23 9000.0    2.0641    0.0636   16.31   49.00   13.10   38.00    0.5600   36.72000   -1.31100 9000.000
  1514  324.20    9.252  -24.33 9000.0    2.0641    0.0637   16.33   49.00   13.10   38.00    0.5600   36.71900   -1.31100 9000.000
  1516  323.86    9.259  -24.44 9000.0    2.0641    0.0637   16.35   49.00   13.10   38.00    0.5600   36.71900   -1.31100 9000.000
  1518  323.53    9.267  -24.54 9000.0    2.0641    0.0638   16.37   50.00   13.10   38.00    0.5600   36.71900   -1.31100 9000.000
  1520  323.17    9.275  -24.61 9000.0    2.0641    0.0639   16.38   50.00   13.10   37.99    0.5600   36.71900   -1.31200 9000.000
  1522  322.83    9.282  -24.67 9000.0    2.0640    0.0639   16.40   50.00   13.20   37.98    0.5600   36.71900   -1.31200 9000.000
  1524  322.48    9.290  -24.74 9000.0    2.0639    0.0640   16.42   51.00   13.20   37.96    0.5600   36.71800   -1.31200 9000.000
  1526  322.15    9.298  -24.80 9000.0    2.0638    0.0641   16.44   51.00   13.20   37.94    0.5600   36.71800   -1.31200 9000.000
  1528  321.79    9.306  -24.86 9000.0    2.0636    0.0641   16.45   51.00   13.20   37.92    0.5600   36.71800   -1.31200 9000.000
  1530  321.43    9.314  -24.94 9000.0    2.0634    0.0642   16.47   51.00   13.30   37.88    0.5600   36.71800   -1.31200 9000.000
  1532  321.08    9.322  -25.02 9000.0    2.0632    0.0643   16.49   52.00   13.30   37.85    0.5600   36.71800   -1.31200 9000.000
  1534  320.72    9.330  -25.08 9000.0    2.0630    0.0643   16.51   52.00   13.40   37.82    0.5600   36.71700   -1.31300 9000.000
  1536  320.36    9.338  -25.16 9000.0    2.0627    0.0644   16.53   52.00   13.40   37.78    0.5600   36.71700   -1.31300 9000.000
  1538  320.01    9.346  -25.22 9000.0    2.0625    0.0645   16.54   52.00   13.40   37.75    0.5600   36.71700   -1.31300 9000.000
  1540  319.67    9.354  -25.27 9000.0    2.0622    0.0645   16.56   52.00   13.50   37.70    0.5600   36.71700   -1.31300 9000.000
  1542  319.32    9.362  -25.34 9000.0    2.0618    0.0646   16.58   52.00   13.60   37.64    0.5600   36.71700   -1.31300 9000.000
  1544  318.99    9.369  -25.44 9000.0    2.0615    0.0646   16.60   52.00   13.60   37.60    0.5600   36.71600   -1.31300 9000.000
  1546  318.63    9.378  -25.52 9000.0    2.0612    0.0647   16.61   52.00   13.70   37.55    0.5600   36.71600   -1.31400 9000.000
  1548  318.26    9.386  -25.59 9000.0    2.0608    0.0648   16.63   52.00   13.70   37.50    0.5600   36.71600   -1.31400 9000.000
  1550  317.89    9.394  -25.65 9000.0    2.0209    0.0636   16.65   52.00   13.80   37.45    0.5500   36.71600   -1.31400 9000.000
  1552  317.52    9.403  -25.74 9000.0    2.0206    0.0636   16.67   52.00   13.80   37.41    0.5500   36.71600   -1.31400 9000.000
  1554  317.18    9.411  -25.80 9000.0    2.0203    0.0637   16.69   52.00   13.90   37.36    0.5500   36.71600   -1.31400 9000.000
  1556  316.83    9.419  -25.86 9000.0    2.0200    0.0638   16.71   52.00   13.90   37.32    0.5500   36.71500   -1.31400 9000.000
  1558  316.51    9.426  -25.96 9000.0    2.0198    0.0638   16.72   52.00   14.00   37.28    0.5500   36.71500   -1.31400 9000.000
  1560  316.18    9.434  -25.99 9000.0    2.0196    0.0639   16.74   52.00   14.00   37.25    0.5500   36.71500   -1.31500 9000.000
  1562  315.85    9.441  -26.07 9000.0    2.0193    0.0639   16.76   52.00   14.00   37.21    0.5500   36.71500   -1.31500 9000.000
  1564  315.53    9.448  -26.16 9000.0    2.0192    0.0640   16.77   52.00   14.00   37.19    0.5500   36.71500   -1.31500 9000.000
  1566  315.21    9.456  -26.23 9000.0    2.0190    0.0641   16.79   52.00   14.10   37.16    0.5500   36.71400   -1.31500 9000.000
  1568  314.86    9.464  -26.27 9000.0    2.0189    0.0641   16.81   52.00   14.10   37.14    0.5500   36.71400   -1.31500 9000.000
  1570  314.52    9.472  -26.30 9000.0    2.0188    0.0642   16.82   52.00   14.10   37.13    0.5500   36.71400   -1.31500 9000.000
  1572  314.19    9.479  -26.36 9000.0    2.0186    0.0642   16.84   51.00   14.10   37.10    0.5500   36.71400   -1.31600 9000.000
  1574  313.84    9.487  -26.50 9000.0    1.9790    0.0631   16.86   51.00   14.20   37.09    0.5400   36.71400   -1.31600 9000.000
  1576  313.50    9.495  -26.56 9000.0    1.9788    0.0631   16.87   51.00   14.20   37.07    0.5400   36.71300   -1.31600 9000.000
  1578  313.16    9.503  -26.63 9000.0    1.9788    0.0632   16.89   51.00   14.30   37.06    0.5400   36.71300   -1.31600 9000.000
  1580  312.81    9.511  -26.72 9000.0    1.9787    0.0633   16.91   51.00   14.30   37.05    0.5400   36.71300   -1.31600 9000.000
  1582  312.45    9.519  -26.81 9000.0    1.9786    0.0633   16.93   51.00   14.30   37.03    0.5400   36.71300   -1.31600 9000.000
  1584  312.09    9.528  -26.89 9000.0    1.9785    0.0634   16.94   51.00   14.40   37.02    0.5400   36.71300   -1.31700 9000.000
  1586  311.77    9.535  -26.96 9000.0    1.9784    0.0635   16.96   52.00   14.40   37.00    0.5400   36.71200   -1.31700 9000.000
  1588  311.45    9.542  -27.01 9000.0    1.9783    0.0635   16.98   52.00   14.50   36.99    0.5400   36.71200   -1.31700 9000.000
  1590  311.14    9.550  -27.07 9000.0    1.9783    0.0636   16.99   52.00   14.50   36.98    0.5400   36.71200   -1.31700 9000.000
  1592  310.82    9.557  -27.10 9000.0    1.9782    0.0636   17.01   52.00   14.50   36.97    0.5400   36.71200   -1.31700 9000.000
  1594  310.50    9.564  -27.14 9000.0    1.9782    0.0637   17.02   52.00   14.60   36.97    0.5400   36.71200   -1.31700 9000.000
  1596  310.13    9.573  -27.21 9000.0    1.9781    0.0638   17.04   53.00   14.60   36.96    0.5400   36.71100   -1.31700 9000.000
  1598  309.74    9.582  -27.32 9000.0    1.9781    0.0639   17.06   53.00   14.70   36.96    0.5400   36.71100   -1.31800 9000.000
  1600  309.37    9.591  -27.39 9000.0    1.9781    0.0639   17.08   53.00   14.70   36.96    0.5400   36.71100   -1.31800 9000.000
  1602  309.02    9.599  -27.43 9000.0    1.9781    0.0640   17.10   53.00   14.70   36.96    0.5400   36.71100   -1.31800 9000.000
  1604  308.69    9.606  -27.51 9000.0    1.9781    0.0641   17.12   53.00   14.80   36.96    0.5400   36.71000   -1.31800 9000.000
  1606  308.37    9.614  -27.59 9000.0    1.9782    0.0641   17.13   54.00   14.80   36.97    0.5400   36.71000   -1.31800 9000.000
  1608  308.02    9.622  -27.66 9000.0    1.9782    0.0642   17.15   54.00   14.90   36.97    0.5400   36.71000   -1.31900 9000.000
  1610  307.68    9.630  -27.70 9000.0    1.9783    0.0643   17.17   54.00   14.90   36.98    0.5400   36.71000   -1.31900 9000.000
  1612  307.37    9.637  -27.77 9000.0    1.9784    0.0644   17.18   54.00   15.00   37.00    0.5400   36.71000   -1.31900 9000.000
  1614  307.01    9.646  -27.88 9000.0    1.9784    0.0644   17.20   54.00   15.00   37.01    0.5400   36.70900   -1.31900 9000.000
  1616  306.65    9.654  -27.97 9000.0    1.9786    0.0645   17.22   54.00   15.10   37.03    0.5400   36.70900   -1.31900 9000.000
  1618  306.30    9.662  -28.01 9000.0    1.9786    0.0646   17.24   54.00   15.10   37.03    0.5400   36.70900   -1.31900 9000.000
  1620  305.98    9.670  -28.09 9000.0    1.9786    0.0647   17.25   54.00   15.20   37.04    0.5400   36.70900   -1.31900 9000.000
  1622  305.65    9.678  -28.16 9000.0    1.9786    0.0647   17.27   54.00   15.20   37.04    0.5400   36.70900   -1.32000 9000.000
  1624  305.33    9.685  -28.17 9000.0    1.9787    0.0648   17.29   54.00   15.30   37.05    0.5400   36.70800   -1.32000 9000.000
  1626  304.97    9.693  -28.15 9000.0    1.9788    0.0649   17.30   54.00   15.30   37.06    0.5400   36.70800   -1.32000 9000.000
  1628  304.66    9.701  -28.24 9000.0    1.9788    0.0650   17.32   54.00   15.40   37.07    0.5400   36.70800   -1.32000 9000.000
  1630  304.34    9.708  -28.33 9000.0    1.9788    0.0650   17.34   54.00   15.50   37.07    0.5400   36.70800   -1.32000 9000.000
  1632  304.02    9.716  -28.40 9000.0    1.9789    0.0651   17.35   54.00   15.50   37.08    0.5400   36.70800   -1.32100 9000.000
  1634  303.69    9.724  -28.48 9000.0    1.9393    0.0639   17.37   54.00   15.60   37.08    0.5300   36.70700   -1.32100 9000.000
  1636  303.37    9.731  -28.53 9000.0    1.9393    0.0639   17.39   54.00   15.70   37.08    0.5300   36.70700   -1.32100 9000.000
  1638  303.03    9.739  -28.61 9000.0    1.9393    0.0640   17.40   54.00   15.80   37.07    0.5300   36.70700   -1.32100 9000.000
  1640  302.68    9.748  -28.69 9000.0    1.9393    0.0641   17.42   54.00   15.80   37.07    0.5300   36.70700   -1.32100 9000.000
  1642  302.32    9.756  -28.75 9000.0    1.9392    0.0641   17.44   54.00   15.90   37.06    0.5300   36.70600   -1.32100 9000.000
  1644  301.99    9.764  -28.81 9000.0    1.9391    0.0642   17.46   54.00   16.00   37.05    0.5300   36.70600   -1.32100 9000.000
  1646  301.69    9.771  -28.88 9000.0    1.9391    0.0643   17.47   54.00   16.10   37.04    0.5300   36.70600   -1.32200 9000.000
  1648  301.36    9.779  -28.97 9000.0    1.9391    0.0643   17.49   54.00   16.20   37.04    0.5300   36.70600   -1.32200 9000.000
  1650  301.02    9.787  -29.04 9000.0    1.9391    0.0644   17.51   54.00   16.30   37.04    0.5300   36.70500   -1.32200 9000.000
  1652  300.68    9.795  -29.08 9000.0    1.9391    0.0645   17.52   54.00   16.40   37.04    0.5300   36.70500   -1.32200 9000.000
  1654  300.33    9.803  -29.15 9000.0    1.9786    0.0659   17.54   54.00   16.50   37.04    0.5400   36.70500   -1.32200 9000.000
