  3038  131.22   15.053  -73.44   32.0    0.9189    0.0700    7.58 9000.00 9000.00   50.77    0.2500 9000.00000 9000.00000 9000.000
  3040  131.03   15.061  -73.49   31.0    0.9188    0.0701    7.59 9000.00 9000.00   50.76    0.2500 9000.00000 9000.00000 9000.000
  3042  130.85   15.069  -73.53   31.0    0.9188    0.0702    7.60 9000.00 9000.00   50.75    0.2500 9000.00000 9000.00000 9000.000
  3044  130.67   15.077  -73.58   31.0    0.9188    0.0703    7.61 9000.00 9000.00   50.75    0.2500 9000.00000 9000.00000 9000.000
  3046  130.50   15.085  -73.62   31.0    0.9188    0.0704    7.62 9000.00 9000.00   50.74    0.2500 9000.00000 9000.00000 9000.000
  3048  130.31   15.093  -73.67   31.0    0.9187    0.0705    7.63 9000.00 9000.00   50.71    0.2500 9000.00000 9000.00000 9000.000
  3050  130.13   15.101  -73.72   31.0    0.8750    0.0672    7.64 9000.00 9000.00   50.70    0.2400 9000.00000 9000.00000 9000.000
  3052  129.94   15.110  -73.76   31.0    0.8750    0.0673    7.65 9000.00 9000.00   50.69    0.2400 9000.00000 9000.00000 9000.000
  3054  129.77   15.118  -73.81   31.0    0.8749    0.0674    7.66 9000.00 9000.00   50.66    0.2400 9000.00000 9000.00000 9000.000
  3056  129.58   15.126  -73.88   31.0    0.8748    0.0675    7.67 9000.00 9000.00   50.61    0.2400 9000.00000 9000.00000 9000.000
  3058  129.39   15.135  -73.98   31.0    0.8310    0.0642    7.68 9000.00 9000.00   50.60    0.2300 9000.00000 9000.00000 9000.000
  3060  129.21   15.143  -74.08   31.0    0.8310    0.0643    7.69 9000.00 9000.00   50.59    0.2300 9000.00000 9000.00000 9000.000
  3062  129.02   15.151  -74.14   31.0    0.8310    0.0644    7.70 9000.00 9000.00   50.58    0.2300 9000.00000 9000.00000 9000.000
  3064  128.84   15.160  -74.18   31.0    0.8309    0.0645    7.71 9000.00 9000.00   50.54    0.2300 9000.00000 9000.00000 9000.000
  3066  128.65   15.168  -74.24   31.0    0.8308    0.0646    7.72 9000.00 9000.00   50.52    0.2300 9000.00000 9000.00000 9000.000
  3068  128.46   15.177  -74.30   31.0    0.8308    0.0647    7.73 9000.00 9000.00   50.51    0.2300 9000.00000 9000.00000 9000.000
  3070  128.28   15.185  -74.36   31.0    0.8308    0.0648    7.74 9000.00 9000.00   50.50    0.2300 9000.00000 9000.00000 9000.000
  3072  128.09   15.193  -74.42   31.0    0.8308    0.0649    7.75 9000.00 9000.00   50.49    0.2300 9000.00000 9000.00000 9000.000
  3074  127.91   15.202  -74.53   31.0    0.8308    0.0650    7.76 9000.00 9000.00   50.48    0.2300 9000.00000 9000.00000 9000.000
  3076  127.71   15.211  -74.57   31.0    0.8307    0.0650    7.77 9000.00 9000.00   50.46    0.2300 9000.00000 9000.00000 9000.000
  3078  127.53   15.219  -74.54   31.0    0.8306    0.0651    7.78 9000.00 9000.00   50.39    0.2300 9000.00000 9000.00000 9000.000
  3080  127.35   15.227  -74.56   31.0    0.7868    0.0618    7.79 9000.00 9000.00   50.38    0.2200 9000.00000 9000.00000 9000.000
  3082  127.17   15.235  -74.59   31.0    0.7868    0.0619    7.80 9000.00 9000.00   50.36    0.2200 9000.00000 9000.00000 9000.000
  3084  126.99   15.244  -74.64   31.0    0.7868    0.0620    7.80 9000.00 9000.00   50.34    0.2200 9000.00000 9000.00000 9000.000
  3086  126.79   15.253  -74.61   31.0    0.7867    0.0621    7.81 9000.00 9000.00   50.33    0.2200 9000.00000 9000.00000 9000.000
  3088  126.59   15.262  -74.60   31.0    0.7867    0.0621    7.82 9000.00 9000.00   50.31    0.2200 9000.00000 9000.00000 9000.000
  3090  126.41   15.270  -74.65   31.0    0.7867    0.0622    7.83 9000.00 9000.00   50.29    0.2200 9000.00000 9000.00000 9000.000
  3092  126.24   15.278  -74.71   31.0    0.7867    0.0623    7.84 9000.00 9000.00   50.28    0.2200 9000.00000 9000.00000 9000.000
  3094  126.06   15.286  -74.77   31.0    0.7866    0.0624    7.85 9000.00 9000.00   50.27    0.2200 9000.00000 9000.00000 9000.000
  3096  125.88   15.295  -74.84   31.0    0.7866    0.0625    7.86 9000.00 9000.00   50.25    0.2200 9000.00000 9000.00000 9000.000
  3098  125.71   15.302  -74.93   31.0    0.7866    0.0626    7.87 9000.00 9000.00   50.24    0.2200 9000.00000 9000.00000 9000.000
  3100  125.52   15.311  -75.01   31.0    0.8303    0.0661    7.88 9000.00 9000.00   50.24    0.2300 9000.00000 9000.00000 9000.000
  3102  125.33   15.320  -75.06   31.0    0.8303    0.0662    7.89 9000.00 9000.00   50.22    0.2300 9000.00000 9000.00000 9000.000
  3104  125.17   15.328  -75.12   31.0    0.8303    0.0663    7.90 9000.00 9000.00   50.22    0.2300 9000.00000 9000.00000 9000.000
  3106  124.99   15.336  -75.19   31.0    0.8303    0.0664    7.90 9000.00 9000.00   50.21    0.2300 9000.00000 9000.00000 9000.000
  3108  124.80   15.345  -75.24   31.0    0.8302    0.0665    7.91 9000.00 9000.00   50.20    0.2300 9000.00000 9000.00000 9000.000
  3110  124.62   15.353  -75.29   31.0    0.8302    0.0666    7.92 9000.00 9000.00   50.18    0.2300 9000.00000 9000.00000 9000.000
  3112  124.45   15.361  -75.36   31.0    0.8302    0.0667    7.93 9000.00 9000.00   50.16    0.2300 9000.00000 9000.00000 9000.000
  3114  124.27   15.369  -75.43   31.0    0.8302    0.0668    7.94 9000.00 9000.00   50.16    0.2300 9000.00000 9000.00000 9000.000
  3116  124.09   15.378  -75.48   30.0    0.8301    0.0669    7.95 9000.00 9000.00   50.15    0.2300 9000.00000 9000.00000 9000.000
  3118  123.89   15.387  -75.45   31.0    0.8301    0.0670    7.96 9000.00 9000.00   50.13    0.2300 9000.00000 9000.00000 9000.000
  3120  123.68   15.397  -75.52   31.0    0.8300    0.0671    7.97 9000.00 9000.00   50.10    0.2300 9000.00000 9000.00000 9000.000
  3122  123.49   15.406  -75.65   31.0    0.8301    0.0672    7.98 9000.00 9000.00   50.10    0.2300 9000.00000 9000.00000 9000.000
  3124  123.29   15.415  -75.75   31.0    0.8300    0.0673    7.99 9000.00 9000.00   50.08    0.2300 9000.00000 9000.00000 9000.000
  3126  123.09   15.424  -75.83   31.0    0.9174    0.0745    8.01 9000.00 9000.00   50.07    0.2500 9000.00000 9000.00000 9000.000
  3128  122.92   15.432  -75.90   31.0    0.9610    0.0782    8.02 9000.00 9000.00   50.06    0.2600 9000.00000 9000.00000 9000.000
  3130  122.73   15.441  -75.92   31.0    0.9610    0.0783    8.03 9000.00 9000.00   50.04    0.2600 9000.00000 9000.00000 9000.000
  3132  122.56   15.449  -75.94   31.0    0.9173    0.0748    8.04 9000.00 9000.00   50.03    0.2500 9000.00000 9000.00000 9000.000
  3134  122.37   15.458  -75.99   31.0    0.9172    0.0750    8.05 9000.00 9000.00   50.00    0.2500 9000.00000 9000.00000 9000.000
  3136  122.18   15.467  -76.08   31.0    0.9172    0.0751    8.06 9000.00 9000.00   49.99    0.2500 9000.00000 9000.00000 9000.000
  3138  122.00   15.476  -76.18   31.0    0.8735    0.0716    8.07 9000.00 9000.00   49.96    0.2400 9000.00000 9000.00000 9000.000
  3140  121.81   15.485  -76.30   31.0    0.8735    0.0717    8.08 9000.00 9000.00   49.96    0.2400 9000.00000 9000.00000 9000.000
  3142  121.62   15.494  -76.41   31.0    0.8735    0.0718    8.09 9000.00 9000.00   49.95    0.2400 9000.00000 9000.00000 9000.000
  3144  121.45   15.502  -76.44   31.0    0.8297    0.0683    8.10 9000.00 9000.00   49.93    0.2300 9000.00000 9000.00000 9000.000
  3146  121.29   15.509  -76.42   31.0    0.8297    0.0684    8.11 9000.00 9000.00   49.91    0.2300 9000.00000 9000.00000 9000.000
  3148  121.09   15.519  -76.42   31.0    0.8297    0.0685    8.12 9000.00 9000.00   49.90    0.2300 9000.00000 9000.00000 9000.000
  3150  120.90   15.528  -76.48   31.0    0.8296    0.0686    8.13 9000.00 9000.00   49.88    0.2300 9000.00000 9000.00000 9000.000
  3152  120.73   15.536  -76.59   31.0    0.8296    0.0687    8.14 9000.00 9000.00   49.86    0.2300 9000.00000 9000.00000 9000.000
  3154  120.55   15.545  -76.69   31.0    0.8296    0.0688    8.15 9000.00 9000.00   49.85    0.2300 9000.00000 9000.00000 9000.000
  3156  120.36   15.554  -76.77   31.0    0.8296    0.0689    8.16 9000.00 9000.00   49.84    0.2300 9000.00000 9000.00000 9000.000
  3158  120.18   15.562  -76.82   31.0    0.7859    0.0654    8.17 9000.00 9000.00   49.84    0.2200 9000.00000 9000.00000 9000.000
  3160  120.02   15.570  -76.84   31.0    0.7859    0.0655    8.18 9000.00 9000.00   49.82    0.2200 9000.00000 9000.00000 9000.000
  3162  119.86   15.578  -76.90   31.0    0.7859    0.0656    8.19 9000.00 9000.00   49.81    0.2200 9000.00000 9000.00000 9000.000
  3164  119.70   15.585  -76.98   31.0    0.7858    0.0656    8.20 9000.00 9000.00   49.79    0.2200 9000.00000 9000.00000 9000.000
  3166  119.53   15.593  -77.02   31.0    0.7858    0.0657    8.20 9000.00 9000.00   49.77    0.2200 9000.00000 9000.00000 9000.000
  3168  119.36   15.602  -77.04   31.0    0.7858    0.0658    8.21 9000.00 9000.00   49.75    0.2200 9000.00000 9000.00000 9000.000
  3170  119.18   15.610  -77.14   32.0    0.7857    0.0659    8.22 9000.00 9000.00   49.74    0.2200 9000.00000 9000.00000 9000.000
  3172  118.99   15.619  -77.25   32.0    0.7857    0.0660    8.23 9000.00 9000.00   49.73    0.2200 9000.00000 9000.00000 9000.000
  3174  118.83   15.627  -77.29   32.0    0.7857    0.0661    8.24 9000.00 9000.00   49.70    0.2200 9000.00000 9000.00000 9000.000
  3176  118.65   15.636  -77.29   32.0    0.7856    0.0662    8.25 9000.00 9000.00   49.68    0.2200 9000.00000 9000.00000 9000.000
  3178  118.45   15.646  -77.36   32.0    0.7856    0.0663    8.26 9000.00 9000.00   49.67    0.2200 9000.00000 9000.00000 9000.000
  3180  118.27   15.654  -77.46   32.0    0.7856    0.0664    8.27 9000.00 9000.00   49.66    0.2200 9000.00000 9000.00000 9000.000
  3182  118.11   15.662  -77.55   32.0    0.7856    0.0665    8.28 9000.00 9000.00   49.65    0.2200 9000.00000 9000.00000 9000.000
  3184  117.95   15.670  -77.63   32.0    0.7855    0.0666    8.29 9000.00 9000.00   49.63    0.2200 9000.00000 9000.00000 9000.000
  3186  117.78   15.678  -77.73   32.0    0.7855    0.0667    8.30 9000.00 9000.00   49.59    0.2200 9000.00000 9000.00000 9000.000
  3188  117.59   15.687  -77.84   32.0    0.8727    0.0742    8.31 9000.00 9000.00   49.57    0.2400 9000.00000 9000.00000 9000.000
  3190  117.40   15.696  -77.87   32.0    0.8727    0.0743    8.32 9000.00 9000.00   49.56    0.2400 9000.00000 9000.00000 9000.000
  3192  117.22   15.705  -77.96   31.0    0.8726    0.0744    8.33 9000.00 9000.00   49.54    0.2400 9000.00000 9000.00000 9000.000
  3194  117.04   15.714  -78.05   31.0    0.8726    0.0746    8.34 9000.00 9000.00   49.52    0.2400 9000.00000 9000.00000 9000.000
  3196  116.86   15.723  -78.11   31.0    0.8725    0.0747    8.35 9000.00 9000.00   49.50    0.2400 9000.00000 9000.00000 9000.000
  3198  116.67   15.732  -78.08   31.0    0.8725    0.0748    8.36 9000.00 9000.00   49.49    0.2400 9000.00000 9000.00000 9000.000
  3200  116.49   15.741  -78.15   31.0    0.8289    0.0712    8.37 9000.00 9000.00   49.48    0.2300 9000.00000 9000.00000 9000.000
  3202  116.31   15.750  -78.27   31.0    0.8289    0.0713    8.38 9000.00 9000.00   49.48    0.2300 9000.00000 9000.00000 9000.000
  3204  116.12   15.759  -78.39   31.0    0.8289    0.0714    8.39 9000.00 9000.00   49.48    0.2300 9000.00000 9000.00000 9000.000
  3206  115.94   15.768  -78.50   31.0    0.8289    0.0715    8.40 9000.00 9000.00   49.47    0.2300 9000.00000 9000.00000 9000.000
  3208  115.77   15.776  -78.62   31.0    0.8288    0.0716    8.41 9000.00 9000.00   49.43    0.2300 9000.00000 9000.00000 9000.000
  3210  115.60   15.785  -78.72   31.0    0.8288    0.0717    8.42 9000.00 9000.00   49.43    0.2300 9000.00000 9000.00000 9000.000
  3212  115.42   15.793  -78.81   31.0    0.7852    0.0680    8.43 9000.00 9000.00   49.41    0.2200 9000.00000 9000.00000 9000.000
  3214  115.26   15.801  -78.84   31.0    0.7851    0.0681    8.44 9000.00 9000.00   49.39    0.2200 9000.00000 9000.00000 9000.000
  3216  115.09   15.810  -78.90   31.0    0.7851    0.0682    8.45 9000.00 9000.00   49.36    0.2200 9000.00000 9000.00000 9000.000
  3218  114.90   15.819  -79.01   31.0    0.7851    0.0683    8.46 9000.00 9000.00   49.36    0.2200 9000.00000 9000.00000 9000.000
  3220  114.73   15.828  -79.12   31.0    0.7851    0.0684    8.47 9000.00 9000.00   49.35    0.2200 9000.00000 9000.00000 9000.000
  3222  114.56   15.836  -79.21   31.0    0.7850    0.0685    8.48 9000.00 9000.00   49.31    0.2200 9000.00000 9000.00000 9000.000
  3224  114.39   15.844  -79.27   31.0    0.7849    0.0686    8.49 9000.00 9000.00   49.29    0.2200 9000.00000 9000.00000 9000.000
  3226  114.19   15.854  -79.30   31.0    0.7848    0.0687    8.50 9000.00 9000.00   49.24    0.2200 9000.00000 9000.00000 9000.000
  3228  114.02   15.863  -79.34   31.0    0.7412    0.0650    8.51 9000.00 9000.00   49.24    0.2100 9000.00000 9000.00000 9000.000
  3230  113.85   15.871  -79.40   31.0    0.7412    0.0651    8.51 9000.00 9000.00   49.22    0.2100 9000.00000 9000.00000 9000.000
  3232  113.68   15.880  -79.43   31.0    0.7411    0.0652    8.52 9000.00 9000.00   49.18    0.2100 9000.00000 9000.00000 9000.000
  3234  113.51   15.888  -79.42   31.0    0.7411    0.0653    8.53 9000.00 9000.00   49.18    0.2100 9000.00000 9000.00000 9000.000
  3236  113.33   15.897  -79.41   31.0    0.7411    0.0654    8.54 9000.00 9000.00   49.17    0.2100 9000.00000 9000.00000 9000.000
  3238  113.15   15.906  -79.38   31.0    0.7411    0.0655    8.55 9000.00 9000.00   49.15    0.2100 9000.00000 9000.00000 9000.000
  3240  112.98   15.915  -79.20   31.0    0.7409    0.0656    8.56 9000.00 9000.00   49.09    0.2100 9000.00000 9000.00000 9000.000
  3242  112.79   15.924  -79.09   30.0    0.7845    0.0696    8.57 9000.00 9000.00   49.07    0.2200 9000.00000 9000.00000 9000.000
  3244  112.60   15.934  -79.10   31.0    0.7409    0.0658    8.58 9000.00 9000.00   49.06    0.2100 9000.00000 9000.00000 9000.000
  3246  112.43   15.943  -79.11   31.0    0.7409    0.0659    8.59 9000.00 9000.00   49.05    0.2100 9000.00000 9000.00000 9000.000
  3248  112.24   15.952  -79.12   31.0    0.7409    0.0660    8.60 9000.00 9000.00   49.03    0.2100 9000.00000 9000.00000 9000.000
  3250  112.06   15.961  -79.11   31.0    0.7409    0.0661    8.61 9000.00 9000.00   49.03    0.2100 9000.00000 9000.00000 9000.000
  3252  111.88   15.970  -79.10   31.0    0.7408    0.0662    8.62 9000.00 9000.00   49.01    0.2100 9000.00000 9000.00000 9000.000
  3254  111.70   15.979  -79.09   31.0    0.7408    0.0663    8.63 9000.00 9000.00   49.00    0.2100 9000.00000 9000.00000 9000.000
  3256  111.51   15.989  -79.06   31.0    0.7408    0.0664    8.64 9000.00 9000.00   48.99    0.2100 9000.00000 9000.00000 9000.000
  3258  111.30   16.000  -79.01   31.0    0.7408    0.0666    8.65 9000.00 9000.00   48.97    0.2100 9000.00000 9000.00000 9000.000
  3260  111.11   16.010  -79.08   31.0    0.7407    0.0667    8.66 9000.00 9000.00   48.95    0.2100 9000.00000 9000.00000 9000.000
  3262  110.93   16.019  -79.18   31.0    0.7407    0.0668    8.67 9000.00 9000.00   48.94    0.2100 9000.00000 9000.00000 9000.000
  3264  110.77   16.027  -79.17   30.0    0.7407    0.0669    8.68 9000.00 9000.00   48.94    0.2100 9000.00000 9000.00000 9000.000
  3266  110.60   16.036  -79.17   30.0    0.7407    0.0670    8.68 9000.00 9000.00   48.91    0.2100 9000.00000 9000.00000 9000.000
  3268  110.40   16.046  -79.25   30.0    0.7406    0.0671    8.70 9000.00 9000.00   48.89    0.2100 9000.00000 9000.00000 9000.000
  3270  110.19   16.057  -79.36   30.0    0.7406    0.0672    8.71 9000.00 9000.00   48.88    0.2100 9000.00000 9000.00000 9000.000
  3272  109.98   16.068  -79.50   30.0    0.6970    0.0634    8.72 9000.00 9000.00   48.84    0.2000 9000.00000 9000.00000 9000.000
  3274  109.82   16.076  -79.62   30.0    0.6970    0.0635    8.73 9000.00 9000.00   48.82    0.2000 9000.00000 9000.00000 9000.000
  3276  109.66   16.084  -79.72   30.0    0.6969    0.0636    8.73 9000.00 9000.00   48.80    0.2000 9000.00000 9000.00000 9000.000
  3278  109.51   16.092  -79.72   30.0    0.6969    0.0636    8.74 9000.00 9000.00   48.77    0.2000 9000.00000 9000.00000 9000.000
  3280  109.39   16.098  -79.68   30.0    0.6969    0.0637    8.75 9000.00 9000.00   48.76    0.2000 9000.00000 9000.00000 9000.000
  3282  109.26   16.105  -79.70   30.0    0.6968    0.0638    8.75 9000.00 9000.00   48.75    0.2000 9000.00000 9000.00000 9000.000
  3284  109.12   16.112  -79.72   30.0    0.6968    0.0639    8.76 9000.00 9000.00   48.74    0.2000 9000.00000 9000.00000 9000.000
  3286  108.96   16.120  -79.77   30.0    0.6968    0.0639    8.77 9000.00 9000.00   48.71    0.2000 9000.00000 9000.00000 9000.000
  3288  108.81   16.128  -79.84   30.0    0.6532    0.0600    8.78 9000.00 9000.00   48.71    0.1900 9000.00000 9000.00000 9000.000
  3290  108.64   16.137  -79.90   30.0    0.6532    0.0601    8.78 9000.00 9000.00   48.70    0.1900 9000.00000 9000.00000 9000.000
  3292  108.49   16.145  -79.94   29.0    0.6532    0.0602    8.79 9000.00 9000.00   48.68    0.1900 9000.00000 9000.00000 9000.000
  3294  108.34   16.153  -80.01   30.0    0.6532    0.0603    8.80 9000.00 9000.00   48.67    0.1900 9000.00000 9000.00000 9000.000
  3296  108.18   16.161  -80.09   30.0    0.6532    0.0604    8.81 9000.00 9000.00   48.66    0.1900 9000.00000 9000.00000 9000.000
  3298  108.04   16.168  -80.17   29.0    0.6532    0.0605    8.81 9000.00 9000.00   48.65    0.1900 9000.00000 9000.00000 9000.000
  3300  107.91   16.175  -80.22   29.0    0.6532    0.0605    8.82 9000.00 9000.00   48.65    0.1900 9000.00000 9000.00000 9000.000
  3302  107.75   16.184  -80.29   29.0    0.6531    0.0606    8.83 9000.00 9000.00   48.63    0.1900 9000.00000 9000.00000 9000.000
  3304  107.59   16.192  -80.36   29.0    0.6531    0.0607    8.83 9000.00 9000.00   48.62    0.1900 9000.00000 9000.00000 9000.000
  3306  107.44   16.200  -80.42   29.0    0.6531    0.0608    8.84 9000.00 9000.00   48.61    0.1900 9000.00000 9000.00000 9000.000
  3308  107.29   16.208  -80.45   29.0    0.6531    0.0609    8.85 9000.00 9000.00   48.58    0.1900 9000.00000 9000.00000 9000.000
  3310  107.15   16.215  -80.56   29.0    0.6530    0.0609    8.86 9000.00 9000.00   48.57    0.1900 9000.00000 9000.00000 9000.000
  3312  107.00   16.223  -80.60   29.0    0.6530    0.0610    8.86 9000.00 9000.00   48.56    0.1900 9000.00000 9000.00000 9000.000
  3314  106.85   16.231  -80.58   29.0    0.6095    0.0570    8.87 9000.00 9000.00   48.55    0.1800 9000.00000 9000.00000 9000.000
  3316  106.71   16.238  -80.66   29.0    0.6095    0.0571    8.88 9000.00 9000.00   48.53    0.1800 9000.00000 9000.00000 9000.000
  3318  106.55   16.247  -80.74   29.0    0.6094    0.0572    8.88 9000.00 9000.00   48.52    0.1800 9000.00000 9000.00000 9000.000
  3320  106.38   16.256  -80.77   29.0    0.6094    0.0573    8.89 9000.00 9000.00   48.50    0.1800 9000.00000 9000.00000 9000.000
  3322  106.23   16.264  -80.82   29.0    0.6529    0.0615    8.90 9000.00 9000.00   48.48    0.1900 9000.00000 9000.00000 9000.000
  3324  106.06   16.273  -80.92   29.0    0.6529    0.0616    8.91 9000.00 9000.00   48.47    0.1900 9000.00000 9000.00000 9000.000
