36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:23 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200122
Launch Time (UT)                  : 07:13:53
Burst Pressure (hPa)              : 5.88
Integrated O3 to end of data (DU) : 207.09
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2513318
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33321
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  1646  334.01    8.983  -23.94    6.0    1.4846    0.0444   15.75 9000.00 9000.00   36.25    0.4200 9000.00000 9000.00000 9000.000
  1648  333.61    8.992  -23.95    5.0    1.5247    0.0457   15.76 9000.00 9000.00   36.25    0.4300 9000.00000 9000.00000 9000.000
  1650  333.25    9.000  -24.06    5.0    1.5248    0.0458   15.78 9000.00 9000.00   36.25    0.4300 9000.00000 9000.00000 9000.000
  1652  332.90    9.008  -24.16    5.0    1.5648    0.0470   15.79 9000.00 9000.00   36.24    0.4400 9000.00000 9000.00000 9000.000
  1654  332.52    9.016  -24.28    5.0    1.5648    0.0471   15.80 9000.00 9000.00   36.24    0.4400 9000.00000 9000.00000 9000.000
  1656  332.13    9.024  -24.38    5.0    1.5648    0.0471   15.82 9000.00 9000.00   36.23    0.4400 9000.00000 9000.00000 9000.000
  1658  331.71    9.034  -24.42    5.0    1.5647    0.0472   15.83 9000.00 9000.00   36.22    0.4400 9000.00000 9000.00000 9000.000
  1660  331.25    9.044  -24.52    5.0    1.6048    0.0484   15.85 9000.00 9000.00   36.21    0.4500 9000.00000 9000.00000 9000.000
  1662  330.70    9.056  -24.66    5.0    1.6048    0.0485   15.87 9000.00 9000.00   36.21    0.4500 9000.00000 9000.00000 9000.000
  1664  330.04    9.070  -24.78    5.0    1.6048    0.0486   15.90 9000.00 9000.00   36.22    0.4500 9000.00000 9000.00000 9000.000
  1666  329.38    9.085  -24.87    6.0    1.6048    0.0487   15.92 9000.00 9000.00   36.21    0.4500 9000.00000 9000.00000 9000.000
  1668  328.78    9.098  -24.94    6.0    1.6047    0.0488   15.95 9000.00 9000.00   36.20    0.4500 9000.00000 9000.00000 9000.000
  1670  328.22    9.111  -24.98    6.0    1.6047    0.0489   15.97 9000.00 9000.00   36.19    0.4500 9000.00000 9000.00000 9000.000
  1672  327.66    9.123  -25.12    6.0    1.6047    0.0490   15.99 9000.00 9000.00   36.19    0.4500 9000.00000 9000.00000 9000.000
  1674  327.11    9.135  -25.22    6.0    1.6046    0.0491   16.01 9000.00 9000.00   36.18    0.4500 9000.00000 9000.00000 9000.000
  1676  326.57    9.147  -25.33    6.0    1.6046    0.0491   16.03 9000.00 9000.00   36.17    0.4500 9000.00000 9000.00000 9000.000
  1678  325.99    9.160  -25.49    6.0    1.6046    0.0492   16.05 9000.00 9000.00   36.17    0.4500 9000.00000 9000.00000 9000.000
  1680  325.34    9.175  -25.66    6.0    1.6045    0.0493   16.08 9000.00 9000.00   36.16    0.4500 9000.00000 9000.00000 9000.000
  1682  324.67    9.189  -25.80    6.0    1.6045    0.0494   16.10 9000.00 9000.00   36.16    0.4500 9000.00000 9000.00000 9000.000
  1684  324.03    9.204  -25.94    6.0    1.6045    0.0495   16.13 9000.00 9000.00   36.15    0.4500 9000.00000 9000.00000 9000.000
  1686  323.47    9.216  -26.02    6.0    1.6045    0.0496   16.15 9000.00 9000.00   36.15    0.4500 9000.00000 9000.00000 9000.000
  1688  322.95    9.228  -26.09    6.0    1.6044    0.0497   16.17 9000.00 9000.00   36.13    0.4500 9000.00000 9000.00000 9000.000
  1690  322.38    9.241  -26.20    6.0    1.6044    0.0498   16.19 9000.00 9000.00   36.13    0.4500 9000.00000 9000.00000 9000.000
  1692  321.78    9.254  -26.31    6.0    1.6043    0.0499   16.22 9000.00 9000.00   36.12    0.4500 9000.00000 9000.00000 9000.000
  1694  321.21    9.267  -26.45    7.0    1.6043    0.0499   16.24 9000.00 9000.00   36.12    0.4500 9000.00000 9000.00000 9000.000
  1696  320.66    9.279  -26.55    7.0    1.6043    0.0500   16.26 9000.00 9000.00   36.13    0.4500 9000.00000 9000.00000 9000.000
  1698  320.01    9.294  -26.65    7.0    1.6043    0.0501   16.29 9000.00 9000.00   36.12    0.4500 9000.00000 9000.00000 9000.000
  1700  319.36    9.309  -26.80    7.0    1.6043    0.0502   16.31 9000.00 9000.00   36.12    0.4500 9000.00000 9000.00000 9000.000
  1702  318.78    9.322  -26.91    7.0    1.6043    0.0503   16.34 9000.00 9000.00   36.11    0.4500 9000.00000 9000.00000 9000.000
  1704  318.22    9.334  -27.03    7.0    1.6043    0.0504   16.36 9000.00 9000.00   36.11    0.4500 9000.00000 9000.00000 9000.000
  1706  317.80    9.344  -27.15    7.0    1.5641    0.0492   16.38 9000.00 9000.00   36.10    0.4400 9000.00000 9000.00000 9000.000
  1708  317.39    9.353  -27.26    7.0    1.5641    0.0493   16.39 9000.00 9000.00   36.09    0.4400 9000.00000 9000.00000 9000.000
  1710  316.92    9.364  -27.37    7.0    1.5641    0.0494   16.41 9000.00 9000.00   36.09    0.4400 9000.00000 9000.00000 9000.000
  1712  316.43    9.375  -27.40    7.0    1.5640    0.0494   16.43 9000.00 9000.00   36.08    0.4400 9000.00000 9000.00000 9000.000
  1714  315.88    9.387  -27.46    7.0    1.5640    0.0495   16.45 9000.00 9000.00   36.07    0.4400 9000.00000 9000.00000 9000.000
  1716  315.33    9.400  -27.50    7.0    1.5640    0.0496   16.47 9000.00 9000.00   36.07    0.4400 9000.00000 9000.00000 9000.000
  1718  314.77    9.413  -27.54    7.0    1.5639    0.0497   16.49 9000.00 9000.00   36.06    0.4400 9000.00000 9000.00000 9000.000
  1720  314.11    9.428  -27.64    7.0    1.5639    0.0498   16.52 9000.00 9000.00   36.05    0.4400 9000.00000 9000.00000 9000.000
  1722  313.41    9.444  -27.85    8.0    1.5639    0.0499   16.55 9000.00 9000.00   36.05    0.4400 9000.00000 9000.00000 9000.000
  1724  312.73    9.460  -28.02    8.0    1.5638    0.0500   16.57 9000.00 9000.00   36.04    0.4400 9000.00000 9000.00000 9000.000
  1726  312.00    9.476  -28.16    8.0    1.5638    0.0501   16.60 9000.00 9000.00   36.03    0.4400 9000.00000 9000.00000 9000.000
  1728  311.27    9.493  -28.34    8.0    1.5638    0.0502   16.63 9000.00 9000.00   36.04    0.4400 9000.00000 9000.00000 9000.000
  1730  310.52    9.510  -28.42    8.0    1.5637    0.0504   16.66 9000.00 9000.00   36.03    0.4400 9000.00000 9000.00000 9000.000
  1732  309.81    9.527  -28.54    8.0    1.5637    0.0505   16.69 9000.00 9000.00   36.02    0.4400 9000.00000 9000.00000 9000.000
  1734  309.14    9.542  -28.67    9.0    1.5636    0.0506   16.72 9000.00 9000.00   36.01    0.4400 9000.00000 9000.00000 9000.000
  1736  308.45    9.558  -28.81    9.0    1.5636    0.0507   16.74 9000.00 9000.00   36.00    0.4400 9000.00000 9000.00000 9000.000
  1738  307.81    9.573  -28.93    9.0    1.5235    0.0495   16.77 9000.00 9000.00   35.99    0.4300 9000.00000 9000.00000 9000.000
  1740  307.24    9.586  -28.94    9.0    1.5234    0.0496   16.79 9000.00 9000.00   35.98    0.4300 9000.00000 9000.00000 9000.000
  1742  306.70    9.599  -29.03    9.0    1.5234    0.0497   16.81 9000.00 9000.00   35.98    0.4300 9000.00000 9000.00000 9000.000
  1744  306.14    9.612  -29.11   10.0    1.5233    0.0498   16.83 9000.00 9000.00   35.96    0.4300 9000.00000 9000.00000 9000.000
  1746  305.65    9.623  -29.09   10.0    1.4832    0.0485   16.85 9000.00 9000.00   35.95    0.4200 9000.00000 9000.00000 9000.000
  1748  305.17    9.635  -29.14   10.0    1.4832    0.0486   16.87 9000.00 9000.00   35.95    0.4200 9000.00000 9000.00000 9000.000
  1750  304.67    9.646  -29.18   10.0    1.4832    0.0487   16.89 9000.00 9000.00   35.95    0.4200 9000.00000 9000.00000 9000.000
  1752  304.10    9.660  -29.22   11.0    1.4831    0.0488   16.91 9000.00 9000.00   35.94    0.4200 9000.00000 9000.00000 9000.000
  1754  303.39    9.676  -29.44   11.0    1.4831    0.0489   16.94 9000.00 9000.00   35.93    0.4200 9000.00000 9000.00000 9000.000
  1756  302.61    9.695  -29.65   11.0    1.4831    0.0490   16.97 9000.00 9000.00   35.94    0.4200 9000.00000 9000.00000 9000.000
  1758  301.83    9.713  -29.81   11.0    1.4831    0.0491   17.00 9000.00 9000.00   35.94    0.4200 9000.00000 9000.00000 9000.000
  1760  301.10    9.730  -29.93   12.0    1.4429    0.0479   17.03 9000.00 9000.00   35.92    0.4100 9000.00000 9000.00000 9000.000
  1762  300.42    9.747  -29.94   12.0    1.4429    0.0480   17.05 9000.00 9000.00   35.92    0.4100 9000.00000 9000.00000 9000.000
  1764  299.67    9.764  -30.02   13.0    1.4462    0.0483   17.08 9000.00 9000.00   35.91    0.4100 9000.00000 9000.00000 9000.000
  1766  298.96    9.781  -30.23   13.0    1.4060    0.0470   17.11 9000.00 9000.00   35.90    0.4000 9000.00000 9000.00000 9000.000
  1768  298.32    9.796  -30.35   13.0    1.4060    0.0471   17.13 9000.00 9000.00   35.89    0.4000 9000.00000 9000.00000 9000.000
  1770  297.75    9.810  -30.44   13.0    1.4060    0.0472   17.16 9000.00 9000.00   35.88    0.4000 9000.00000 9000.00000 9000.000
  1772  297.14    9.825  -30.55   14.0    1.4060    0.0473   17.18 9000.00 9000.00   35.88    0.4000 9000.00000 9000.00000 9000.000
  1774  296.49    9.840  -30.71   14.0    1.4060    0.0474   17.20 9000.00 9000.00   35.87    0.4000 9000.00000 9000.00000 9000.000
  1776  295.91    9.854  -30.85   14.0    1.4059    0.0475   17.22 9000.00 9000.00   35.86    0.4000 9000.00000 9000.00000 9000.000
  1778  295.38    9.867  -31.03   14.0    1.4060    0.0476   17.24 9000.00 9000.00   35.86    0.4000 9000.00000 9000.00000 9000.000
  1780  294.80    9.881  -31.20   14.0    1.3657    0.0463   17.27 9000.00 9000.00   35.84    0.3900 9000.00000 9000.00000 9000.000
  1782  294.19    9.895  -31.31   14.0    1.3657    0.0464   17.29 9000.00 9000.00   35.85    0.3900 9000.00000 9000.00000 9000.000
  1784  293.67    9.908  -31.46   14.0    1.3657    0.0465   17.31 9000.00 9000.00   35.84    0.3900 9000.00000 9000.00000 9000.000
  1786  293.18    9.920  -31.57   15.0    1.3256    0.0452   17.32 9000.00 9000.00   35.84    0.3800 9000.00000 9000.00000 9000.000
  1788  292.67    9.932  -31.68   15.0    1.3255    0.0453   17.34 9000.00 9000.00   35.83    0.3800 9000.00000 9000.00000 9000.000
  1790  292.09    9.946  -31.79   15.0    1.3255    0.0454   17.36 9000.00 9000.00   35.82    0.3800 9000.00000 9000.00000 9000.000
  1792  291.50    9.960  -31.82   16.0    1.3255    0.0455   17.38 9000.00 9000.00   35.81    0.3800 9000.00000 9000.00000 9000.000
  1794  290.91    9.975  -31.86   17.0    1.3255    0.0456   17.41 9000.00 9000.00   35.80    0.3800 9000.00000 9000.00000 9000.000
  1796  290.42    9.986  -31.97   18.0    1.3254    0.0456   17.42 9000.00 9000.00   35.79    0.3800 9000.00000 9000.00000 9000.000
  1798  289.96    9.998  -32.13   18.0    1.3254    0.0457   17.44 9000.00 9000.00   35.78    0.3800 9000.00000 9000.00000 9000.000
  1800  289.54   10.008  -32.26   18.0    1.2852    0.0444   17.46 9000.00 9000.00   35.77    0.3700 9000.00000 9000.00000 9000.000
  1802  289.19   10.016  -32.36   18.0    1.2852    0.0444   17.47 9000.00 9000.00   35.76    0.3700 9000.00000 9000.00000 9000.000
  1804  288.80   10.026  -32.45   19.0    1.2852    0.0445   17.48 9000.00 9000.00   35.76    0.3700 9000.00000 9000.00000 9000.000
  1806  288.38   10.036  -32.58   19.0    1.2852    0.0446   17.50 9000.00 9000.00   35.75    0.3700 9000.00000 9000.00000 9000.000
  1808  287.91   10.048  -32.71   19.0    1.2852    0.0446   17.51 9000.00 9000.00   35.75    0.3700 9000.00000 9000.00000 9000.000
  1810  287.43   10.059  -32.79   20.0    1.2852    0.0447   17.53 9000.00 9000.00   35.74    0.3700 9000.00000 9000.00000 9000.000
  1812  286.93   10.072  -32.84   21.0    1.2851    0.0448   17.55 9000.00 9000.00   35.73    0.3700 9000.00000 9000.00000 9000.000
  1814  286.43   10.084  -32.93   22.0    1.2851    0.0449   17.56 9000.00 9000.00   35.72    0.3700 9000.00000 9000.00000 9000.000
  1816  285.99   10.095  -33.04   22.0    1.2851    0.0449   17.58 9000.00 9000.00   35.72    0.3700 9000.00000 9000.00000 9000.000
  1818  285.52   10.106  -33.16   23.0    1.2851    0.0450   17.60 9000.00 9000.00   35.72    0.3700 9000.00000 9000.00000 9000.000
  1820  284.95   10.120  -33.29   24.0    1.2851    0.0451   17.62 9000.00 9000.00   35.72    0.3700 9000.00000 9000.00000 9000.000
  1822  284.37   10.135  -33.49   25.0    1.2851    0.0452   17.64 9000.00 9000.00   35.71    0.3700 9000.00000 9000.00000 9000.000
  1824  283.80   10.149  -33.67   25.0    1.2851    0.0453   17.66 9000.00 9000.00   35.71    0.3700 9000.00000 9000.00000 9000.000
  1826  283.32   10.161  -33.80   25.0    1.2449    0.0439   17.68 9000.00 9000.00   35.69    0.3600 9000.00000 9000.00000 9000.000
  1828  282.93   10.170  -33.88   26.0    1.2449    0.0440   17.69 9000.00 9000.00   35.68    0.3600 9000.00000 9000.00000 9000.000
  1830  282.56   10.179  -34.00   27.0    1.2448    0.0441   17.70 9000.00 9000.00   35.67    0.3600 9000.00000 9000.00000 9000.000
  1832  282.19   10.189  -34.15   27.0    1.2046    0.0427   17.71 9000.00 9000.00   35.66    0.3500 9000.00000 9000.00000 9000.000
  1834  281.79   10.198  -34.20   28.0    1.2047    0.0427   17.73 9000.00 9000.00   35.66    0.3500 9000.00000 9000.00000 9000.000
  1836  281.38   10.209  -34.28   30.0    1.2046    0.0428   17.74 9000.00 9000.00   35.65    0.3500 9000.00000 9000.00000 9000.000
  1838  280.91   10.220  -34.35   32.0    1.2046    0.0429   17.76 9000.00 9000.00   35.64    0.3500 9000.00000 9000.00000 9000.000
  1840  280.37   10.234  -34.38   34.0    1.2046    0.0430   17.78 9000.00 9000.00   35.63    0.3500 9000.00000 9000.00000 9000.000
  1842  279.82   10.248  -34.42   36.0    1.2046    0.0430   17.79 9000.00 9000.00   35.62    0.3500 9000.00000 9000.00000 9000.000
  1844  279.30   10.260  -34.56   39.0    1.2046    0.0431   17.81 9000.00 9000.00   35.62    0.3500 9000.00000 9000.00000 9000.000
  1846  278.90   10.271  -34.66   41.0    1.2045    0.0432   17.83 9000.00 9000.00   35.61    0.3500 9000.00000 9000.00000 9000.000
  1848  278.52   10.280  -34.61   43.0    1.1644    0.0418   17.84 9000.00 9000.00   35.60    0.3400 9000.00000 9000.00000 9000.000
  1850  278.22   10.288  -34.55   43.0    1.1644    0.0419   17.85 9000.00 9000.00   35.60    0.3400 9000.00000 9000.00000 9000.000
  1852  277.89   10.296  -34.54   43.0    1.1643    0.0419   17.86 9000.00 9000.00   35.59    0.3400 9000.00000 9000.00000 9000.000
  1854  277.54   10.305  -34.53   43.0    1.1643    0.0420   17.87 9000.00 9000.00   35.59    0.3400 9000.00000 9000.00000 9000.000
  1856  277.24   10.312  -34.56   42.0    1.1241    0.0405   17.88 9000.00 9000.00   35.58    0.3300 9000.00000 9000.00000 9000.000
  1858  276.93   10.320  -34.62   42.0    1.1242    0.0406   17.89 9000.00 9000.00   35.58    0.3300 9000.00000 9000.00000 9000.000
  1860  276.59   10.329  -34.64   42.0    1.0840    0.0392   17.90 9000.00 9000.00   35.57    0.3200 9000.00000 9000.00000 9000.000
  1862  276.27   10.337  -34.66   41.0    1.0840    0.0392   17.91 9000.00 9000.00   35.56    0.3200 9000.00000 9000.00000 9000.000
  1864  275.95   10.345  -34.71   40.0    1.0840    0.0393   17.92 9000.00 9000.00   35.56    0.3200 9000.00000 9000.00000 9000.000
  1866  275.60   10.354  -34.81   40.0    1.0438    0.0379   17.93 9000.00 9000.00   35.55    0.3100 9000.00000 9000.00000 9000.000
  1868  275.20   10.364  -34.87   39.0    1.0438    0.0379   17.94 9000.00 9000.00   35.54    0.3100 9000.00000 9000.00000 9000.000
  1870  274.83   10.373  -34.87   38.0    1.0437    0.0380   17.95 9000.00 9000.00   35.53    0.3100 9000.00000 9000.00000 9000.000
  1872  274.46   10.383  -34.96   38.0    1.0438    0.0380   17.97 9000.00 9000.00   35.53    0.3100 9000.00000 9000.00000 9000.000
  1874  274.09   10.392  -35.08   38.0    1.0437    0.0381   17.98 9000.00 9000.00   35.52    0.3100 9000.00000 9000.00000 9000.000
  1876  273.75   10.401  -35.16   37.0    1.0036    0.0367   17.99 9000.00 9000.00   35.51    0.3000 9000.00000 9000.00000 9000.000
  1878  273.43   10.409  -35.23   37.0    1.0035    0.0367   18.00 9000.00 9000.00   35.50    0.3000 9000.00000 9000.00000 9000.000
  1880  273.09   10.417  -35.27   38.0    1.0035    0.0367   18.01 9000.00 9000.00   35.50    0.3000 9000.00000 9000.00000 9000.000
  1882  272.81   10.425  -35.23   38.0    0.9634    0.0353   18.01 9000.00 9000.00   35.49    0.2900 9000.00000 9000.00000 9000.000
  1884  272.51   10.432  -35.25   38.0    0.9634    0.0354   18.02 9000.00 9000.00   35.48    0.2900 9000.00000 9000.00000 9000.000
  1886  272.22   10.440  -35.28   38.0    0.9634    0.0354   18.03 9000.00 9000.00   35.48    0.2900 9000.00000 9000.00000 9000.000
  1888  271.94   10.447  -35.31   38.0    0.9633    0.0354   18.04 9000.00 9000.00   35.47    0.2900 9000.00000 9000.00000 9000.000
  1890  271.65   10.454  -35.40   38.0    0.9633    0.0355   18.05 9000.00 9000.00   35.46    0.2900 9000.00000 9000.00000 9000.000
  1892  271.35   10.462  -35.56   39.0    0.9232    0.0340   18.05 9000.00 9000.00   35.45    0.2800 9000.00000 9000.00000 9000.000
  1894  271.04   10.470  -35.72   41.0    0.9232    0.0341   18.06 9000.00 9000.00   35.45    0.2800 9000.00000 9000.00000 9000.000
  1896  270.74   10.478  -35.80   43.0    0.9231    0.0341   18.07 9000.00 9000.00   35.44    0.2800 9000.00000 9000.00000 9000.000
  1898  270.45   10.485  -35.87   44.0    0.9231    0.0341   18.08 9000.00 9000.00   35.43    0.2800 9000.00000 9000.00000 9000.000
  1900  270.16   10.493  -35.93   46.0    0.9231    0.0342   18.09 9000.00 9000.00   35.42    0.2800 9000.00000 9000.00000 9000.000
  1902  269.89   10.499  -35.98   47.0    0.9231    0.0342   18.09 9000.00 9000.00   35.42    0.2800 9000.00000 9000.00000 9000.000
  1904  269.61   10.507  -36.01   48.0    0.9231    0.0342   18.10 9000.00 9000.00   35.42    0.2800 9000.00000 9000.00000 9000.000
  1906  269.32   10.514  -36.06   49.0    0.9231    0.0343   18.11 9000.00 9000.00   35.41    0.2800 9000.00000 9000.00000 9000.000
  1908  269.04   10.521  -36.06   50.0    0.9632    0.0358   18.12 9000.00 9000.00   35.41    0.2900 9000.00000 9000.00000 9000.000
  1910  268.72   10.530  -36.08   51.0    0.9631    0.0358   18.13 9000.00 9000.00   35.39    0.2900 9000.00000 9000.00000 9000.000
  1912  268.38   10.538  -36.16   51.0    0.9631    0.0359   18.14 9000.00 9000.00   35.39    0.2900 9000.00000 9000.00000 9000.000
  1914  268.09   10.546  -36.09   51.0    0.9631    0.0359   18.14 9000.00 9000.00   35.37    0.2900 9000.00000 9000.00000 9000.000
  1916  267.79   10.554  -36.01   51.0    0.9631    0.0360   18.15 9000.00 9000.00   35.37    0.2900 9000.00000 9000.00000 9000.000
  1918  267.49   10.561  -36.00   51.0    0.9631    0.0360   18.16 9000.00 9000.00   35.37    0.2900 9000.00000 9000.00000 9000.000
  1920  267.14   10.571  -36.12   50.0    0.9631    0.0361   18.17 9000.00 9000.00   35.36    0.2900 9000.00000 9000.00000 9000.000
  1922  266.80   10.579  -36.26   50.0    0.9631    0.0361   18.18 9000.00 9000.00   35.35    0.2900 9000.00000 9000.00000 9000.000
  1924  266.51   10.587  -36.32   50.0    0.9630    0.0361   18.19 9000.00 9000.00   35.34    0.2900 9000.00000 9000.00000 9000.000
  1926  266.18   10.595  -36.31   50.0    0.9630    0.0362   18.20 9000.00 9000.00   35.33    0.2900 9000.00000 9000.00000 9000.000
  1928  265.85   10.604  -36.35   50.0    0.9630    0.0362   18.21 9000.00 9000.00   35.32    0.2900 9000.00000 9000.00000 9000.000
  1930  265.55   10.612  -36.38   50.0    0.9630    0.0363   18.22 9000.00 9000.00   35.32    0.2900 9000.00000 9000.00000 9000.000
  1932  265.24   10.620  -36.28   51.0    0.9630    0.0363   18.23 9000.00 9000.00   35.31    0.2900 9000.00000 9000.00000 9000.000
  1934  264.94   10.628  -36.25   50.0    0.9630    0.0363   18.23 9000.00 9000.00   35.31    0.2900 9000.00000 9000.00000 9000.000
  1936  264.64   10.636  -36.33   50.0    0.9629    0.0364   18.24 9000.00 9000.00   35.29    0.2900 9000.00000 9000.00000 9000.000
  1938  264.33   10.644  -36.38   50.0    0.9629    0.0364   18.25 9000.00 9000.00   35.29    0.2900 9000.00000 9000.00000 9000.000
  1940  264.02   10.652  -36.34   50.0    1.0030    0.0380   18.26 9000.00 9000.00   35.28    0.3000 9000.00000 9000.00000 9000.000
  1942  263.71   10.660  -36.37   49.0    1.0030    0.0380   18.27 9000.00 9000.00   35.27    0.3000 9000.00000 9000.00000 9000.000
  1944  263.40   10.668  -36.39   49.0    1.0030    0.0381   18.28 9000.00 9000.00   35.26    0.3000 9000.00000 9000.00000 9000.000
  1946  263.08   10.677  -36.34   49.0    1.0030    0.0381   18.29 9000.00 9000.00   35.26    0.3000 9000.00000 9000.00000 9000.000
  1948  262.71   10.686  -36.36   48.0    1.0431    0.0397   18.30 9000.00 9000.00   35.25    0.3100 9000.00000 9000.00000 9000.000
  1950  262.38   10.695  -36.45   48.0    1.0431    0.0398   18.31 9000.00 9000.00   35.24    0.3100 9000.00000 9000.00000 9000.000
  1952  262.05   10.704  -36.56   47.0    1.0431    0.0398   18.32 9000.00 9000.00   35.25    0.3100 9000.00000 9000.00000 9000.000
  1954  261.66   10.714  -36.64   47.0    1.0831    0.0414   18.33 9000.00 9000.00   35.23    0.3200 9000.00000 9000.00000 9000.000
  1956  261.21   10.726  -36.70   47.0    1.0832    0.0415   18.35 9000.00 9000.00   35.23    0.3200 9000.00000 9000.00000 9000.000
